id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear,intakeMonthR
64969,Incompatible with owner lifestyle,Sophie,Border Collie,White and Black,Dog,6 years 6 months.,Female,Adoption,09/23/2019,01/07/2020,Adult,Mature,1,7,2020,9,23,2019,February
64971,Stray,Rosie,Hound/Mix,Brindle and White,Dog,8 years 3 months.,Female,Reclaimed,09/23/2019,09/17/2019,Mature,Mature,9,17,2019,9,23,2019,February
64974,Unable to Afford,Pouncer,Chihuahua/Chinese Crested,Black and Brown,Dog,10 years 4 months.,Male,Adoption,09/24/2019,10/11/2019,Mature,Senior,10,11,2019,9,24,2019,February
64976,Moving,Gambit,Domestic Short Hair,Black and Brown,Cat,8 years 1 month.,Male,Adoption,09/24/2019,09/28/2019,Mature,Mature,9,28,2019,9,24,2019,February
64977,Moving,Indy,Domestic Short Hair,Black,Cat,5 years 2 months.,Male,Adoption,09/24/2019,10/05/2019,Adult,Adult,10,5,2019,9,24,2019,February
64978,Moving,Jax Cavendish,Domestic Short Hair,Black and grey,Cat,4 years 9 months.,Male,Transfer,09/24/2019,09/27/2019,Adult,Adult,9,27,2019,9,24,2019,February
64979,Stray,Tiny B,Chihuahua/Terrier,Black and Brown,Dog,17 years 9 months.,Female,Reclaimed,09/25/2019,09/26/2019,Geriatric,Geriatric,9,26,2019,9,25,2019,February
64983,Unable to Afford,Mila,Domestic Medium Hair,Black,Cat,11 months.,Female,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64984,Unable to Afford,Mikayla,Domestic Medium Hair,Black and Brown,Cat,11 months.,Female,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64985,Unable to Afford,Melvin,Domestic Medium Hair,Black,Cat,11 months.,Male,Adoption,09/25/2019,10/02/2019,Adolescent,Adolescent,10,2,2019,9,25,2019,February
64986,Unable to Afford,Mako,Domestic Medium Hair,Black and Brown,Cat,11 months.,Male,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64987,Unable to Afford,Morris,Domestic Medium Hair,Black and grey,Cat,11 months.,Male,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64988,Unable to Afford,Marcus,Domestic Medium Hair,Black and Brown,Cat,11 months.,Male,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64989,Unable to Afford,Manny,Domestic Medium Hair,Black and Brown,Cat,11 months.,Male,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64990,Unable to Afford,Mikey,Domestic Medium Hair,Black and Brown,Cat,11 months.,Male,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64991,Unable to Afford,Monty,Domestic Medium Hair,Black,Cat,11 months.,Male,Adoption,09/25/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,25,2019,February
64992,Unable to Afford,Meleah,Domestic Medium Hair,Black,Cat,11 months.,Female,Adoption,09/25/2019,10/03/2019,Adolescent,Adolescent,10,3,2019,9,25,2019,February
64994,Incompatible with owner lifestyle,Smudge,Domestic Short Hair,Black and White,Cat,2 years 6 months.,Male,Adoption,09/25/2019,10/14/2019,Adult,Adult,10,14,2019,9,25,2019,February
64996,Stray,Peek-a-Boo,Domestic Short Hair,Black,Cat,10 months.,Male,Foster,09/26/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,26,2019,February
64996,Stray,Peek-a-Boo,Domestic Short Hair,Black,Cat,10 months.,Male,Adoption,09/26/2019,12/03/2019,Adolescent,Adolescent,12,3,2019,9,26,2019,February
64997,Stray,Sinclair,Terrier,Black,Dog,6 years 9 months.,Male,Reclaimed,09/26/2019,09/26/2019,Adult,Mature,9,26,2019,9,26,2019,February
64998,Stray,Kookie,Bully Breed Mix,Brindle and White,Dog,7 years 9 months.,Female,Adoption,09/26/2019,11/09/2019,Mature,Mature,11,9,2019,9,26,2019,February
64999,Incompatible with owner lifestyle,Luna Lulu,Heeler/Hound,Black merle,Dog,3 years 2 months.,Female,Adoption,09/26/2019,10/05/2019,Adult,Adult,10,5,2019,9,26,2019,February
64999,Incompatible with owner lifestyle,Luna Lulu,Heeler/Hound,Black merle,Dog,3 years 2 months.,Female,Adoption,09/26/2019,01/09/2022,Adult,Adult,1,9,2022,9,26,2019,February
65000,Stray,Cayenne,Domestic Long Hair,Black,Cat,1 year 0 months.,Male,Adoption,09/26/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,26,2019,February
65002,Unable to Afford,Jerry,Domestic Long Hair,Black and grey,Cat,3 years 1 month.,Male,Adoption,09/26/2019,10/04/2019,Adult,Adult,10,4,2019,9,26,2019,February
65003,Stray,Meredith,Domestic Short Hair,Torbie,Cat,4 years 9 months.,Female,Adoption,09/26/2019,10/22/2019,Adult,Adult,10,22,2019,9,26,2019,February
65004,Stray,Star,Domestic Medium Hair,Black and White,Cat,10 months.,Female,Foster,09/26/2019,09/26/2019,Adolescent,Adolescent,9,26,2019,9,26,2019,February
65004,Stray,Star,Domestic Medium Hair,Black and White,Cat,10 months.,Female,Foster,09/26/2019,11/04/2019,Adolescent,Adolescent,11,4,2019,9,26,2019,February
65004,Stray,Star,Domestic Medium Hair,Black and White,Cat,10 months.,Female,Adoption,09/26/2019,12/13/2019,Adolescent,Adolescent,12,13,2019,9,26,2019,February
65005,Stray,Baby,Domestic Short Hair,Grey and White,Cat,7 weeks.,Female,Foster,09/26/2019,09/26/2019,Kitten,Puppy,9,26,2019,9,26,2019,February
65005,Stray,Baby,Domestic Short Hair,Grey and White,Cat,7 weeks.,Female,Foster,09/26/2019,11/04/2019,Kitten,Puppy,11,4,2019,9,26,2019,February
65006,Unable to Afford,Bella Donna,Boxer/Mix,Brindle and Black,Dog,3 years 7 months.,Female,Adoption,09/26/2019,10/13/2019,Adult,Adult,10,13,2019,9,26,2019,February
65006,Unable to Afford,Bella Donna,Boxer/Mix,Brindle and Black,Dog,3 years 7 months.,Female,Foster,09/26/2019,11/27/2019,Adult,Adult,11,27,2019,9,26,2019,February
65006,Unable to Afford,Bella Donna,Boxer/Mix,Brindle and Black,Dog,3 years 7 months.,Female,Foster,09/26/2019,01/13/2020,Adult,Adult,1,13,2020,9,26,2019,February
65006,Unable to Afford,Bella Donna,Boxer/Mix,Brindle and Black,Dog,3 years 7 months.,Female,Foster,09/26/2019,03/05/2020,Adult,Adult,3,5,2020,9,26,2019,February
65006,Unable to Afford,Bella Donna,Boxer/Mix,Brindle and Black,Dog,3 years 7 months.,Female,Foster,09/26/2019,03/19/2020,Adult,Adult,3,19,2020,9,26,2019,February
65006,Unable to Afford,Bella Donna,Boxer/Mix,Brindle and Black,Dog,3 years 7 months.,Female,Adoption,09/26/2019,05/01/2020,Adult,Adult,5,1,2020,9,26,2019,February
65007,Unsuitable Accommodation,Ace,Chihuahua,Cream,Dog,2 years 9 months.,Male,Adoption,09/26/2019,10/07/2019,Adult,Adult,10,7,2019,9,26,2019,February
65008,Stray,Cece,Domestic Short Hair,Black and grey,Cat,1 year 6 months.,Female,Adoption,09/26/2019,11/16/2019,Adolescent,Adolescent,11,16,2019,9,26,2019,February
65010,Stray,Halloween,Domestic Medium Hair,Grey,Cat,1 year 6 months.,Male,Foster,09/27/2019,10/25/2019,Adolescent,Adolescent,10,25,2019,9,27,2019,February
65010,Stray,Halloween,Domestic Medium Hair,Grey,Cat,1 year 6 months.,Male,Adoption,09/27/2019,12/14/2019,Adolescent,Adolescent,12,14,2019,9,27,2019,February
65011,Stray,Christmas,Domestic Short Hair,Brown and Black,Cat,1 year 0 months.,Male,Foster,09/27/2019,10/25/2019,Adolescent,Adolescent,10,25,2019,9,27,2019,February
65011,Stray,Christmas,Domestic Short Hair,Brown and Black,Cat,1 year 0 months.,Male,Adoption,09/27/2019,12/20/2019,Adolescent,Adolescent,12,20,2019,9,27,2019,February
65012,Stray,New Year,Domestic Short Hair,"Brown, Black and White",Cat,1 year 0 months.,Male,Foster,09/27/2019,10/25/2019,Adolescent,Adolescent,10,25,2019,9,27,2019,February
65012,Stray,New Year,Domestic Short Hair,"Brown, Black and White",Cat,1 year 0 months.,Male,Adoption,09/27/2019,12/29/2019,Adolescent,Adolescent,12,29,2019,9,27,2019,February
65013,Stray,Valentines,Domestic Short Hair,Grey,Cat,1 year 0 months.,Female,Foster,09/27/2019,10/25/2019,Adolescent,Adolescent,10,25,2019,9,27,2019,February
65013,Stray,Valentines,Domestic Short Hair,Grey,Cat,1 year 0 months.,Female,Adoption,09/27/2019,01/03/2020,Adolescent,Adolescent,1,3,2020,9,27,2019,February
65014,Stray,Opie,Domestic Short Hair,Black and Brown,Cat,3 years 0 months.,Male,Adoption,09/27/2019,10/05/2019,Adult,Adult,10,5,2019,9,27,2019,February
65015,Stray,Georgia,Domestic Short Hair,Tabbico,Cat,10 months.,Female,Foster,09/27/2019,10/03/2019,Adolescent,Adolescent,10,3,2019,9,27,2019,February
65015,Stray,Georgia,Domestic Short Hair,Tabbico,Cat,10 months.,Female,Foster,09/27/2019,10/12/2019,Adolescent,Adolescent,10,12,2019,9,27,2019,February
65015,Stray,Georgia,Domestic Short Hair,Tabbico,Cat,10 months.,Female,Adoption,09/27/2019,11/15/2019,Adolescent,Adolescent,11,15,2019,9,27,2019,February
65016,Stray,Daisy,Domestic Short Hair,Calico,Cat,2 years 4 months.,Female,Foster,09/27/2019,10/03/2019,Adult,Adult,10,3,2019,9,27,2019,February
65016,Stray,Daisy,Domestic Short Hair,Calico,Cat,2 years 4 months.,Female,Foster,09/27/2019,10/12/2019,Adult,Adult,10,12,2019,9,27,2019,February
65016,Stray,Daisy,Domestic Short Hair,Calico,Cat,2 years 4 months.,Female,Adoption,09/27/2019,11/16/2019,Adult,Adult,11,16,2019,9,27,2019,February
65016,Stray,Daisy,Domestic Short Hair,Calico,Cat,2 years 4 months.,Female,Adoption,09/27/2019,01/07/2022,Adult,Adult,1,7,2022,9,27,2019,February
65017,Stray,Carolina,Domestic Short Hair,Dilute calico,Cat,4 weeks.,Female,Foster,09/27/2019,10/03/2019,Kitten,Puppy,10,3,2019,9,27,2019,February
65018,Stray,Callie,Domestic Short Hair,Tabbico,Cat,2 years 4 months.,Female,Foster,09/27/2019,10/03/2019,Adult,Adult,10,3,2019,9,27,2019,February
65018,Stray,Callie,Domestic Short Hair,Tabbico,Cat,2 years 4 months.,Female,Foster,09/27/2019,10/12/2019,Adult,Adult,10,12,2019,9,27,2019,February
65018,Stray,Callie,Domestic Short Hair,Tabbico,Cat,2 years 4 months.,Female,Adoption,09/27/2019,11/16/2019,Adult,Adult,11,16,2019,9,27,2019,February
65018,Stray,Callie,Domestic Short Hair,Tabbico,Cat,2 years 4 months.,Female,Adoption,09/27/2019,01/07/2022,Adult,Adult,1,7,2022,9,27,2019,February
65019,Stray,Louisiana,Domestic Short Hair,Black and White,Cat,10 months.,Male,Foster,09/27/2019,10/03/2019,Adolescent,Adolescent,10,3,2019,9,27,2019,February
65019,Stray,Louisiana,Domestic Short Hair,Black and White,Cat,10 months.,Male,Foster,09/27/2019,10/12/2019,Adolescent,Adolescent,10,12,2019,9,27,2019,February
65019,Stray,Louisiana,Domestic Short Hair,Black and White,Cat,10 months.,Male,Adoption,09/27/2019,11/16/2019,Adolescent,Adolescent,11,16,2019,9,27,2019,February
65020,Moving,Aja,Domestic Short Hair,Black and White,Cat,4 years 9 months.,Female,Foster,09/27/2019,10/03/2019,Adult,Adult,10,3,2019,9,27,2019,February
65020,Moving,Aja,Domestic Short Hair,Black and White,Cat,4 years 9 months.,Female,Adoption,09/27/2019,11/16/2019,Adult,Adult,11,16,2019,9,27,2019,February
65028,Stray,Jackson,Basset Hound,Tricolour,Dog,9 years 9 months.,Male,Reclaimed,09/28/2019,09/28/2019,Mature,Senior,9,28,2019,9,28,2019,February
65029,Owner requested Euthanasia,Greta,Boston Terrier,Black and White,Dog,12 years 9 months.,Female,Foster,09/28/2019,10/09/2019,Senior,Geriatric,10,9,2019,9,28,2019,February
65029,Owner requested Euthanasia,Greta,Boston Terrier,Black and White,Dog,12 years 9 months.,Female,Adoption,09/28/2019,12/22/2019,Senior,Geriatric,12,22,2019,9,28,2019,February
65030,Stray,Oreo,Domestic Short Hair,White and Black,Cat,3 years 2 months.,Female,Adoption,09/28/2019,10/10/2019,Adult,Adult,10,10,2019,9,28,2019,February
65033,Stray,Riggins,Labrador Retriever,Black,Dog,1 year 9 months.,Male,Adoption,09/29/2019,10/21/2019,Adolescent,Adolescent,10,21,2019,9,29,2019,February
65033,Stray,Riggins,Labrador Retriever,Black,Dog,1 year 9 months.,Male,Adoption,09/29/2019,11/06/2019,Adolescent,Adolescent,11,6,2019,9,29,2019,February
65034,Stray,Pike,Siamese/Domestic Short Hair,Flame Point,Cat,10 years 11 months.,Female,Adoption,09/29/2019,10/10/2019,Mature,Senior,10,10,2019,9,29,2019,February
65037,Sick/Injured,Rusty,Bully Breed Mix,Brindle,Dog,10 years 5 months.,Male,Adoption,09/30/2019,11/10/2019,Mature,Senior,11,10,2019,9,30,2019,February
65037,Sick/Injured,Rusty,Bully Breed Mix,Brindle,Dog,10 years 5 months.,Male,Foster,09/30/2019,03/06/2020,Mature,Senior,3,6,2020,9,30,2019,February
65039,Incompatible with owner lifestyle,Marley,Mastiff/Bully Breed Mix,Red,Dog,1 year 4 months.,Female,Adoption,09/30/2019,10/11/2019,Adolescent,Adolescent,10,11,2019,9,30,2019,February
65040,Moving,Stella,Domestic Medium Hair,Black and Brown,Cat,2 years 3 months.,Female,Foster,09/30/2019,10/03/2019,Adult,Adult,10,3,2019,9,30,2019,February
65040,Moving,Stella,Domestic Medium Hair,Black and Brown,Cat,2 years 3 months.,Female,Adoption,09/30/2019,10/23/2019,Adult,Adult,10,23,2019,9,30,2019,February
65041,Litter relinquishment,Dark Star,Domestic Long Hair,Black,Cat,2 years 1 month.,Male,Adoption,09/30/2019,10/04/2019,Adult,Adult,10,4,2019,9,30,2019,February
65042,Litter relinquishment,Yvette,Domestic Short Hair,Black,Cat,1 year 2 months.,Female,Adoption,09/30/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,30,2019,February
65043,Litter relinquishment,Yvonne,Domestic Medium Hair,Black,Cat,1 year 2 months.,Male,Adoption,09/30/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,30,2019,February
65044,Litter relinquishment,Yusuf,Domestic Medium Hair,Black,Cat,1 year 2 months.,Male,Adoption,09/30/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,30,2019,February
65045,Litter relinquishment,Yasmin,Domestic Long Hair,Black,Cat,1 year 2 months.,Female,Adoption,09/30/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,9,30,2019,February
65046,Allergies,Cleo,Domestic Short Hair,Black,Cat,11 years 9 months.,Female,Adoption,09/30/2019,10/20/2019,Senior,Senior,10,20,2019,9,30,2019,February
65048,Stray,Buddy,Affenpinscher,Black and Tan,Dog,10 years 9 months.,Male,Reclaimed,09/30/2019,09/30/2019,Mature,Senior,9,30,2019,9,30,2019,February
65049,Stray,Styx,Domestic Short Hair,Black and White,Cat,14 weeks.,Male,Foster,09/30/2019,10/03/2019,Kitten,Puppy,10,3,2019,9,30,2019,February
65050,TNR - Trap/Neuter/Release,Trixie Kent,Domestic Short Hair,Chocolate Point,Cat,1 year 9 months.,Female,Released To Wild,09/30/2019,10/01/2019,Adolescent,Adolescent,10,1,2019,9,30,2019,February
65052,Litter relinquishment,June Cleaver,Domestic Short Hair,Orange,Cat,2 years 9 months.,Female,Adoption,10/01/2019,10/16/2019,Adult,Adult,10,16,2019,10,1,2019,February
65053,Litter relinquishment,Judy,Domestic Short Hair,Torbie,Cat,10 months.,Female,Foster,10/01/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,10,1,2019,February
65053,Litter relinquishment,Judy,Domestic Short Hair,Torbie,Cat,10 months.,Female,Foster,10/01/2019,10/23/2019,Adolescent,Adolescent,10,23,2019,10,1,2019,February
65053,Litter relinquishment,Judy,Domestic Short Hair,Torbie,Cat,10 months.,Female,Adoption,10/01/2019,11/13/2019,Adolescent,Adolescent,11,13,2019,10,1,2019,February
65054,Litter relinquishment,Beaver,Domestic Short Hair,Orange,Cat,10 months.,Male,Foster,10/01/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,10,1,2019,February
65054,Litter relinquishment,Beaver,Domestic Short Hair,Orange,Cat,10 months.,Male,Foster,10/01/2019,10/23/2019,Adolescent,Adolescent,10,23,2019,10,1,2019,February
65054,Litter relinquishment,Beaver,Domestic Short Hair,Orange,Cat,10 months.,Male,Adoption,10/01/2019,11/03/2019,Adolescent,Adolescent,11,3,2019,10,1,2019,February
65055,Landlord issues,King,Yorkshire Terrier/Mix,Black and Tan,Dog,1 year 8 months.,Male,Adoption,10/01/2019,10/04/2019,Adolescent,Adolescent,10,4,2019,10,1,2019,February
65057,Incompatible with owner lifestyle,Ramen,Domestic Medium Hair,Buff,Cat,2 years 3 months.,Male,Transfer,10/01/2019,10/02/2019,Adult,Adult,10,2,2019,10,1,2019,February
65058,Stray,Gidget,Chihuahua,Grey and White,Dog,12 years 10 months.,Female,Adoption,10/01/2019,10/16/2019,Senior,Geriatric,10,16,2019,10,1,2019,February
65058,Stray,Gidget,Chihuahua,Grey and White,Dog,12 years 10 months.,Female,Adoption,10/01/2019,12/20/2019,Senior,Geriatric,12,20,2019,10,1,2019,February
65060,Incompatible with owner lifestyle,Zoey,Domestic Short Hair,Black and grey,Cat,5 years 1 month.,Female,Adoption,10/02/2019,10/08/2019,Adult,Adult,10,8,2019,10,2,2019,February
65061,Stray,Gifford,Domestic Short Hair,Black and Brown,Cat,2 years 3 months.,Male,Adoption,10/02/2019,11/03/2019,Adult,Adult,11,3,2019,10,2,2019,February
65061,Stray,Gifford,Domestic Short Hair,Black and Brown,Cat,2 years 3 months.,Male,Adoption,10/02/2019,11/15/2019,Adult,Adult,11,15,2019,10,2,2019,February
65062,Stray,Bubs,Domestic Medium Hair,Orange,Cat,8 years 9 months.,Male,Adoption,10/02/2019,10/09/2019,Mature,Mature,10,9,2019,10,2,2019,February
65063,Stray,Kat-a-tat,Domestic Short Hair,Torbie,Cat,9 weeks.,Female,Foster,10/02/2019,10/04/2019,Kitten,Puppy,10,4,2019,10,2,2019,February
65067,Stray,Chuck,Jack Russell Terrier,Tricolour,Dog,3 years 9 months.,Male,Adoption,10/02/2019,11/08/2019,Adult,Adult,11,8,2019,10,2,2019,February
65068,Stray,Teo (tay-oh),Domestic Short Hair,Tabbico,Cat,1 year 9 months.,Female,Adoption,10/02/2019,10/12/2019,Adolescent,Adolescent,10,12,2019,10,2,2019,February
65069,Police Assist,Bison,Bull Terrier,Blue,Dog,2 years 9 months.,Male,Reclaimed,10/03/2019,10/08/2019,Adult,Adult,10,8,2019,10,3,2019,February
65071,Incompatible with owner lifestyle,Felix,Domestic Short Hair,Black,Cat,1 year 5 months.,Male,Foster,10/03/2019,10/03/2019,Adolescent,Adolescent,10,3,2019,10,3,2019,February
65071,Incompatible with owner lifestyle,Felix,Domestic Short Hair,Black,Cat,1 year 5 months.,Male,Adoption,10/03/2019,11/27/2019,Adolescent,Adolescent,11,27,2019,10,3,2019,February
65072,Moving,Rosebud,Bully Breed Mix,White,Dog,2 years 7 months.,Female,Reclaimed,10/03/2019,10/04/2019,Adult,Adult,10,4,2019,10,3,2019,February
65072,Moving,Rosebud,Bully Breed Mix,White,Dog,2 years 7 months.,Female,Adoption,10/03/2019,12/16/2019,Adult,Adult,12,16,2019,10,3,2019,February
65072,Moving,Rosebud,Bully Breed Mix,White,Dog,2 years 7 months.,Female,Adoption,10/03/2019,01/11/2020,Adult,Adult,1,11,2020,10,3,2019,February
65077,Stray,Ziggy,Bully Breed Mix,White,Dog,13 years 3 months.,Male,Reclaimed,10/03/2019,10/22/2019,Senior,Geriatric,10,22,2019,10,3,2019,February
65077,Stray,Ziggy,Bully Breed Mix,White,Dog,13 years 3 months.,Male,Foster,10/03/2019,02/28/2020,Senior,Geriatric,2,28,2020,10,3,2019,February
65077,Stray,Ziggy,Bully Breed Mix,White,Dog,13 years 3 months.,Male,Adoption,10/03/2019,03/12/2020,Senior,Geriatric,3,12,2020,10,3,2019,February
65079,Unable to Afford,Comet,Terrier/Dachshund,Red and White,Dog,1 year 7 months.,Male,Adoption,10/03/2019,10/08/2019,Adolescent,Adolescent,10,8,2019,10,3,2019,February
65079,Unable to Afford,Comet,Terrier/Dachshund,Red and White,Dog,1 year 7 months.,Male,Adoption,10/03/2019,10/11/2019,Adolescent,Adolescent,10,11,2019,10,3,2019,February
65080,Unable to Afford,Carly,Terrier/Dachshund,Red and White,Dog,1 year 4 months.,Female,Adoption,10/03/2019,10/08/2019,Adolescent,Adolescent,10,8,2019,10,3,2019,February
65081,Litter relinquishment,Charlie,Domestic Short Hair,Orange,Cat,1 year 0 months.,Male,Adoption,10/03/2019,10/08/2019,Adolescent,Adolescent,10,8,2019,10,3,2019,February
65082,Litter relinquishment,Dennis,Domestic Short Hair,Orange,Cat,1 year 0 months.,Male,Adoption,10/03/2019,10/10/2019,Adolescent,Adolescent,10,10,2019,10,3,2019,February
65083,Litter relinquishment,Frank,Domestic Short Hair,Black and Brown,Cat,1 year 0 months.,Male,Adoption,10/03/2019,10/11/2019,Adolescent,Adolescent,10,11,2019,10,3,2019,February
65084,Litter relinquishment,Mac,Domestic Short Hair,Orange,Cat,1 year 0 months.,Male,Adoption,10/03/2019,10/18/2019,Adolescent,Adolescent,10,18,2019,10,3,2019,February
65086,Moving,Maverick,Bully Breed Mix/Labrador Retriever,Black,Dog,1 year 4 months.,Male,Adoption,10/04/2019,11/18/2019,Adolescent,Adolescent,11,18,2019,10,4,2019,February
65088,Stray,Bandit,Pug/Beagle,Fawn,Dog,3 years 9 months.,Male,Reclaimed,10/04/2019,10/05/2019,Adult,Adult,10,5,2019,10,4,2019,February
65089,Stray,Emma Grace,Domestic Short Hair,Tortoiseshell,Cat,1 year 9 months.,Female,Adoption,10/05/2019,10/18/2019,Adolescent,Adolescent,10,18,2019,10,5,2019,February
65090,Incompatible with other pets,Thelma,Domestic Short Hair,White and Black,Cat,3 years 9 months.,Female,Adoption,10/05/2019,11/20/2019,Adult,Adult,11,20,2019,10,5,2019,February
65091,Incompatible with other pets,Louise,Domestic Short Hair,White and Black,Cat,3 years 9 months.,Female,Adoption,10/05/2019,10/11/2019,Adult,Adult,10,11,2019,10,5,2019,February
65093,Moving,Roxy,Domestic Short Hair,Brown and Black,Cat,14 years 2 months.,Female,Foster,10/05/2019,10/25/2019,Senior,Geriatric,10,25,2019,10,5,2019,February
