id,intakereason,breedname,speciesname,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
69639,Stray,Husky,Dog,Male,Reclaimed,05/05/2021,05/06/2021,Adult,Adult,5,6,2021,5,5,2021
69643,Stray,Heeler/Mix,Dog,Male,Adoption,05/06/2021,05/24/2021,Adolescent,Adolescent,5,24,2021,5,6,2021
69644,Stray,Shar Pei/Mix,Dog,Male,Reclaimed,05/06/2021,05/06/2021,Adolescent,Adolescent,5,6,2021,5,6,2021
69644,Stray,Shar Pei/Mix,Dog,Male,Reclaimed,05/06/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,6,2021
69646,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Foster,05/06/2021,05/24/2021,Adult,Adult,5,24,2021,5,6,2021
69646,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Adoption,05/06/2021,08/01/2021,Adult,Adult,8,1,2021,5,6,2021
69648,Biting,Flat-Coated Retriever/Newfoundland,Dog,Male,Reclaimed,05/06/2021,05/17/2021,Adolescent,Adolescent,5,17,2021,5,6,2021
69648,Biting,Flat-Coated Retriever/Newfoundland,Dog,Male,Reclaimed,05/06/2021,07/06/2021,Adolescent,Adolescent,7,6,2021,5,6,2021
69648,Biting,Flat-Coated Retriever/Newfoundland,Dog,Male,Foster,05/06/2021,09/15/2021,Adolescent,Adolescent,9,15,2021,5,6,2021
69648,Biting,Flat-Coated Retriever/Newfoundland,Dog,Male,Adoption,05/06/2021,09/30/2021,Adolescent,Adolescent,9,30,2021,5,6,2021
69649,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Foster,05/06/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,6,2021
69649,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Adoption,05/06/2021,06/06/2021,Adolescent,Adolescent,6,6,2021,5,6,2021
69650,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Male,Foster,05/06/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,6,2021
69650,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Male,Adoption,05/06/2021,06/01/2021,Adolescent,Adolescent,6,1,2021,5,6,2021
69651,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Male,Foster,05/06/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,6,2021
69651,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Male,Adoption,05/06/2021,06/01/2021,Adolescent,Adolescent,6,1,2021,5,6,2021
69652,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Foster,05/06/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,6,2021
69652,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Adoption,05/06/2021,06/10/2021,Adolescent,Adolescent,6,10,2021,5,6,2021
69653,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Foster,05/06/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,6,2021
69653,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Female,Adoption,05/06/2021,06/01/2021,Adolescent,Adolescent,6,1,2021,5,6,2021
69655,Stray,Beagle/Hound,Dog,Male,Foster,05/06/2021,05/20/2021,Adolescent,Adolescent,5,20,2021,5,6,2021
69655,Stray,Beagle/Hound,Dog,Male,Adoption,05/06/2021,06/17/2021,Adolescent,Adolescent,6,17,2021,5,6,2021
69656,Unable to Afford,Saint Bernard/Labrador Retriever,Dog,Female,Adoption,05/07/2021,06/03/2021,Senior,Geriatric,6,3,2021,5,7,2021
69657,Moving,Bully Breed Mix,Dog,Female,Adoption,05/07/2021,06/03/2021,Adult,Adult,6,3,2021,5,7,2021
69660,Stray,Border Collie/Labrador Retriever,Dog,Female,Reclaimed,05/07/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,7,2021
69662,Stray,Domestic Medium Hair,Cat,Male,Foster,05/08/2021,05/16/2021,Adolescent,Adolescent,5,16,2021,5,8,2021
69662,Stray,Domestic Medium Hair,Cat,Male,Adoption,05/08/2021,06/03/2021,Adolescent,Adolescent,6,3,2021,5,8,2021
69663,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/08/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,8,2021
69663,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/08/2021,06/14/2021,Adolescent,Adolescent,6,14,2021,5,8,2021
69664,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/08/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,8,2021
69664,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/08/2021,06/01/2021,Adolescent,Adolescent,6,1,2021,5,8,2021
69665,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/08/2021,05/08/2021,Adolescent,Adolescent,5,8,2021,5,8,2021
69665,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/08/2021,06/10/2021,Adolescent,Adolescent,6,10,2021,5,8,2021
69666,Stray,Domestic Short Hair,Cat,Male,Adoption,05/08/2021,05/27/2021,Adolescent,Adolescent,5,27,2021,5,8,2021
69667,Stray,Domestic Short Hair,Cat,Female,Foster,05/08/2021,05/09/2021,Adult,Adult,5,9,2021,5,8,2021
69667,Stray,Domestic Short Hair,Cat,Female,Foster,05/08/2021,05/25/2021,Adult,Adult,5,25,2021,5,8,2021
69667,Stray,Domestic Short Hair,Cat,Female,Adoption,05/08/2021,07/11/2021,Adult,Adult,7,11,2021,5,8,2021
69667,Stray,Domestic Short Hair,Cat,Female,Adoption,05/08/2021,09/12/2021,Adult,Adult,9,12,2021,5,8,2021
69668,Transfer from Other Shelter,Domestic Short Hair,Cat,Male,Foster,05/08/2021,05/09/2021,Adolescent,Adolescent,5,9,2021,5,8,2021
69668,Transfer from Other Shelter,Domestic Short Hair,Cat,Male,Adoption,05/08/2021,06/08/2021,Adolescent,Adolescent,6,8,2021,5,8,2021
69669,Transfer from Other Shelter,Domestic Short Hair,Cat,Male,Foster,05/08/2021,05/09/2021,Adolescent,Adolescent,5,9,2021,5,8,2021
69669,Transfer from Other Shelter,Domestic Short Hair,Cat,Male,Adoption,05/08/2021,06/12/2021,Adolescent,Adolescent,6,12,2021,5,8,2021
69670,Stray,Domestic Short Hair,Cat,Male,Foster,05/09/2021,05/09/2021,Adolescent,Adolescent,5,9,2021,5,9,2021
69670,Stray,Domestic Short Hair,Cat,Male,Foster,05/09/2021,05/10/2021,Adolescent,Adolescent,5,10,2021,5,9,2021
69670,Stray,Domestic Short Hair,Cat,Male,Foster,05/09/2021,06/22/2021,Adolescent,Adolescent,6,22,2021,5,9,2021
69670,Stray,Domestic Short Hair,Cat,Male,Adoption,05/09/2021,06/24/2021,Adolescent,Adolescent,6,24,2021,5,9,2021
69671,Stray,Domestic Short Hair,Cat,Female,Adoption,05/10/2021,05/20/2021,Adolescent,Adolescent,5,20,2021,5,10,2021
69672,Stray,Domestic Medium Hair,Cat,Male,Adoption,05/10/2021,06/10/2021,Adolescent,Adolescent,6,10,2021,5,10,2021
69673,Incompatible with owner lifestyle,Pomeranian,Dog,Male,Adoption,05/10/2021,05/13/2021,Adolescent,Adolescent,5,13,2021,5,10,2021
69674,Stray,Shih Tzu,Dog,Female,Reclaimed,05/10/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,10,2021
69675,Stray,Domestic Short Hair,Cat,Female,Foster,05/10/2021,05/10/2021,Adolescent,Adolescent,5,10,2021,5,10,2021
69675,Stray,Domestic Short Hair,Cat,Female,Adoption,05/10/2021,07/17/2021,Adolescent,Adolescent,7,17,2021,5,10,2021
69676,Stray,Domestic Short Hair,Cat,Female,Adoption,05/10/2021,05/23/2021,Adolescent,Adolescent,5,23,2021,5,10,2021
69677,Stray,Domestic Short Hair,Cat,Female,Foster,05/10/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,10,2021
69677,Stray,Domestic Short Hair,Cat,Female,Adoption,05/10/2021,07/25/2021,Adolescent,Adolescent,7,25,2021,5,10,2021
69678,Stray,Domestic Medium Hair,Cat,Male,Foster,05/10/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,10,2021
69678,Stray,Domestic Medium Hair,Cat,Male,Adoption,05/10/2021,06/04/2021,Adolescent,Adolescent,6,4,2021,5,10,2021
69679,Stray,Domestic Short Hair,Cat,Female,Foster,05/10/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,10,2021
69679,Stray,Domestic Short Hair,Cat,Female,Adoption,05/10/2021,06/04/2021,Adolescent,Adolescent,6,4,2021,5,10,2021
69680,Stray,Domestic Short Hair,Cat,Female,Foster,05/10/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,10,2021
69680,Stray,Domestic Short Hair,Cat,Female,Adoption,05/10/2021,06/03/2021,Adolescent,Adolescent,6,3,2021,5,10,2021
69681,Stray,Domestic Short Hair,Cat,Male,Foster,05/10/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,10,2021
69681,Stray,Domestic Short Hair,Cat,Male,Adoption,05/10/2021,06/03/2021,Adolescent,Adolescent,6,3,2021,5,10,2021
69684,Stray,Domestic Short Hair,Cat,Female,Adoption,05/11/2021,05/19/2021,Adult,Mature,5,19,2021,5,11,2021
69685,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/11/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,11,2021
69685,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/11/2021,06/14/2021,Adolescent,Adolescent,6,14,2021,5,11,2021
69686,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/11/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,11,2021
69686,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/11/2021,06/05/2021,Adolescent,Adolescent,6,5,2021,5,11,2021
69687,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/11/2021,05/12/2021,Adolescent,Adolescent,5,12,2021,5,11,2021
69687,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/11/2021,06/07/2021,Adolescent,Adolescent,6,7,2021,5,11,2021
69689,Stray,Beagle/Sheltie,Dog,Male,Adoption,05/11/2021,05/30/2021,Adolescent,Adolescent,5,30,2021,5,11,2021
69690,Incompatible with owner lifestyle,Bully Breed Mix,Dog,Female,Foster,05/11/2021,06/02/2021,Senior,Senior,6,2,2021,5,11,2021
69690,Incompatible with owner lifestyle,Bully Breed Mix,Dog,Female,Adoption,05/11/2021,06/29/2021,Senior,Senior,6,29,2021,5,11,2021
69691,Incompatible with owner lifestyle,Chihuahua,Dog,Female,Adoption,05/11/2021,05/21/2021,Mature,Mature,5,21,2021,5,11,2021
69692,Unsuitable Accommodation,German Shepherd Dog,Dog,Female,Foster,05/11/2021,05/11/2021,Adult,Adult,5,11,2021,5,11,2021
69692,Unsuitable Accommodation,German Shepherd Dog,Dog,Female,Adoption,05/11/2021,06/12/2021,Adult,Adult,6,12,2021,5,11,2021
69692,Unsuitable Accommodation,German Shepherd Dog,Dog,Female,Adoption,05/11/2021,08/14/2021,Adult,Adult,8,14,2021,5,11,2021
69692,Unsuitable Accommodation,German Shepherd Dog,Dog,Female,Adoption,05/11/2021,11/22/2021,Adult,Adult,11,22,2021,5,11,2021
69693,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69693,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Adoption,05/11/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,11,2021
69694,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69694,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Adoption,05/11/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,11,2021
69695,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69695,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Adoption,05/11/2021,05/20/2021,Adolescent,Adolescent,5,20,2021,5,11,2021
69696,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69696,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Adoption,05/11/2021,05/21/2021,Adolescent,Adolescent,5,21,2021,5,11,2021
69697,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Female,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69697,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Female,Adoption,05/11/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,11,2021
69698,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69698,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Male,Adoption,05/11/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,11,2021
69699,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Female,Foster,05/11/2021,05/11/2021,Adolescent,Adolescent,5,11,2021,5,11,2021
69699,Unsuitable Accommodation,Labrador Retriever/German Shepherd Dog,Dog,Female,Adoption,05/11/2021,05/23/2021,Adolescent,Adolescent,5,23,2021,5,11,2021
69700,Stray,Domestic Short Hair,Cat,Female,Adoption,05/11/2021,06/15/2021,Adolescent,Adolescent,6,15,2021,5,11,2021
69706,Incompatible with other pets,Domestic Short Hair,Cat,Male,Adoption,05/12/2021,05/17/2021,Adolescent,Adolescent,5,17,2021,5,12,2021
69707,Rabies Monitoring,Bully Breed Mix,Dog,Male,Reclaimed,05/12/2021,05/25/2021,Adult,Adult,5,25,2021,5,12,2021
69714,Stray,Siamese,Cat,Female,Adoption,05/13/2021,05/28/2021,Adult,Adult,5,28,2021,5,13,2021
69715,Stray,Domestic Short Hair,Cat,Male,Foster,05/14/2021,05/14/2021,Adolescent,Adolescent,5,14,2021,5,14,2021
69715,Stray,Domestic Short Hair,Cat,Male,Adoption,05/14/2021,05/29/2021,Adolescent,Adolescent,5,29,2021,5,14,2021
69715,Stray,Domestic Short Hair,Cat,Male,Adoption,05/14/2021,08/29/2021,Adolescent,Adolescent,8,29,2021,5,14,2021
69716,Police Assist,Springer Spaniel/Mix,Dog,Male,Reclaimed,05/14/2021,05/17/2021,Adolescent,Adolescent,5,17,2021,5,14,2021
69716,Police Assist,Springer Spaniel/Mix,Dog,Male,Reclaimed,05/14/2021,06/24/2021,Adolescent,Adolescent,6,24,2021,5,14,2021
69716,Police Assist,Springer Spaniel/Mix,Dog,Male,Reclaimed,05/14/2021,11/23/2021,Adolescent,Adolescent,11,23,2021,5,14,2021
69717,Unsuitable Accommodation,Domestic Short Hair,Cat,Male,Adoption,05/14/2021,05/20/2021,Adolescent,Adolescent,5,20,2021,5,14,2021
69718,Unsuitable Accommodation,Domestic Short Hair,Cat,Male,Adoption,05/14/2021,05/20/2021,Adolescent,Adolescent,5,20,2021,5,14,2021
69722,Born in Shelter,Domestic Short Hair,Cat,Female,Foster,05/15/2021,05/15/2021,Adolescent,Adolescent,5,15,2021,5,15,2021
69722,Born in Shelter,Domestic Short Hair,Cat,Female,Adoption,05/15/2021,07/17/2021,Adolescent,Adolescent,7,17,2021,5,15,2021
69724,Born in Shelter,Domestic Medium Hair,Cat,Female,Foster,05/15/2021,05/15/2021,Adolescent,Adolescent,5,15,2021,5,15,2021
69724,Born in Shelter,Domestic Medium Hair,Cat,Female,Foster,05/15/2021,07/13/2021,Adolescent,Adolescent,7,13,2021,5,15,2021
69724,Born in Shelter,Domestic Medium Hair,Cat,Female,Adoption,05/15/2021,08/12/2021,Adolescent,Adolescent,8,12,2021,5,15,2021
69726,Stray,Labrador Retriever/Mix,Dog,Female,Foster,05/15/2021,05/22/2021,Adult,Adult,5,22,2021,5,15,2021
69726,Stray,Labrador Retriever/Mix,Dog,Female,Foster,05/15/2021,06/15/2021,Adult,Adult,6,15,2021,5,15,2021
69726,Stray,Labrador Retriever/Mix,Dog,Female,Adoption,05/15/2021,08/14/2021,Adult,Adult,8,14,2021,5,15,2021
69728,Stray,Labrador Retriever/Catahoula Leopard Dog,Dog,Male,Adoption,05/15/2021,05/27/2021,Adolescent,Adolescent,5,27,2021,5,15,2021
69729,Stray,Beagle,Dog,Male,Adoption,05/16/2021,06/01/2021,Adult,Adult,6,1,2021,5,16,2021
69730,Stray,German Shepherd Dog,Dog,Female,Reclaimed,05/16/2021,05/17/2021,Adult,Adult,5,17,2021,5,16,2021
69731,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Male,Adoption,05/17/2021,05/24/2021,Adolescent,Adolescent,5,24,2021,5,17,2021
69732,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,05/17/2021,05/24/2021,Adolescent,Adolescent,5,24,2021,5,17,2021
69736,Stray,Domestic Short Hair,Cat,Female,Adoption,05/17/2021,05/27/2021,Adolescent,Adolescent,5,27,2021,5,17,2021
69736,Stray,Domestic Short Hair,Cat,Female,Adoption,05/17/2021,07/17/2021,Adolescent,Adolescent,7,17,2021,5,17,2021
69737,Stray,Labrador Retriever,Dog,Male,Reclaimed,05/17/2021,05/17/2021,Adolescent,Adolescent,5,17,2021,5,17,2021
69738,Stray,Great Dane/Mix,Dog,Female,Reclaimed,05/17/2021,05/17/2021,Adult,Adult,5,17,2021,5,17,2021
69740,Stray,Hound/Anatolian Shepherd,Dog,Male,Foster,05/18/2021,07/02/2021,Adolescent,Adolescent,7,2,2021,5,18,2021
69740,Stray,Hound/Anatolian Shepherd,Dog,Male,Adoption,05/18/2021,07/27/2021,Adolescent,Adolescent,7,27,2021,5,18,2021
69740,Stray,Hound/Anatolian Shepherd,Dog,Male,Adoption,05/18/2021,08/09/2021,Adolescent,Adolescent,8,9,2021,5,18,2021
69741,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/18/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,18,2021
69741,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/18/2021,06/15/2021,Adolescent,Adolescent,6,15,2021,5,18,2021
69742,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/18/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,18,2021
69742,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/18/2021,06/15/2021,Adolescent,Adolescent,6,15,2021,5,18,2021
69743,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/18/2021,05/18/2021,Kitten,Puppy,5,18,2021,5,18,2021
69744,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/18/2021,05/18/2021,Adolescent,Adolescent,5,18,2021,5,18,2021
69744,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/18/2021,06/17/2021,Adolescent,Adolescent,6,17,2021,5,18,2021
69747,Stray,Domestic Short Hair,Cat,Male,Foster,05/18/2021,05/28/2021,Adolescent,Adolescent,5,28,2021,5,18,2021
69747,Stray,Domestic Short Hair,Cat,Male,Adoption,05/18/2021,06/24/2021,Adolescent,Adolescent,6,24,2021,5,18,2021
69748,Stray,Domestic Short Hair,Cat,Female,Foster,05/18/2021,05/28/2021,Adolescent,Adolescent,5,28,2021,5,18,2021
69748,Stray,Domestic Short Hair,Cat,Female,Foster,05/18/2021,06/20/2021,Adolescent,Adolescent,6,20,2021,5,18,2021
69748,Stray,Domestic Short Hair,Cat,Female,Adoption,05/18/2021,07/15/2021,Adolescent,Adolescent,7,15,2021,5,18,2021
69749,Stray,Domestic Short Hair,Cat,Female,Foster,05/18/2021,05/28/2021,Adult,Adult,5,28,2021,5,18,2021
69749,Stray,Domestic Short Hair,Cat,Female,Adoption,05/18/2021,08/02/2021,Adult,Adult,8,2,2021,5,18,2021
69750,Stray,Domestic Short Hair,Cat,Male,Foster,05/18/2021,05/28/2021,Adolescent,Adolescent,5,28,2021,5,18,2021
69750,Stray,Domestic Short Hair,Cat,Male,Adoption,05/18/2021,06/22/2021,Adolescent,Adolescent,6,22,2021,5,18,2021
69751,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,05/18/2021,06/19/2021,Mature,Mature,6,19,2021,5,18,2021
69752,Unable to Afford,Domestic Short Hair,Cat,Male,Adoption,05/18/2021,05/21/2021,Adult,Adult,5,21,2021,5,18,2021
69753,Stray,Domestic Medium Hair,Cat,Female,Adoption,05/18/2021,06/14/2021,Adolescent,Adolescent,6,14,2021,5,18,2021
69754,Stray,Domestic Medium Hair,Cat,Male,Foster,05/18/2021,05/22/2021,Adolescent,Adolescent,5,22,2021,5,18,2021
69754,Stray,Domestic Medium Hair,Cat,Male,Adoption,05/18/2021,06/04/2021,Adolescent,Adolescent,6,4,2021,5,18,2021
69755,Stray,Domestic Medium Hair,Cat,Male,Foster,05/18/2021,05/22/2021,Adolescent,Adolescent,5,22,2021,5,18,2021
69755,Stray,Domestic Medium Hair,Cat,Male,Adoption,05/18/2021,06/05/2021,Adolescent,Adolescent,6,5,2021,5,18,2021
69756,Stray,Domestic Short Hair,Cat,Female,Adoption,05/18/2021,05/28/2021,Adolescent,Adolescent,5,28,2021,5,18,2021
69757,Stray,Domestic Short Hair,Cat,Male,Adoption,05/19/2021,06/26/2021,Adult,Adult,6,26,2021,5,19,2021
69758,Incompatible with owner lifestyle,Chihuahua/Mix,Dog,Male,Reclaimed,05/19/2021,05/21/2021,Adult,Adult,5,21,2021,5,19,2021
69758,Incompatible with owner lifestyle,Chihuahua/Mix,Dog,Male,Adoption,05/19/2021,05/28/2021,Adult,Adult,5,28,2021,5,19,2021
69759,Incompatible with owner lifestyle,Chihuahua/Mix,Dog,Male,Reclaimed,05/19/2021,05/21/2021,Adult,Adult,5,21,2021,5,19,2021
69759,Incompatible with owner lifestyle,Chihuahua/Mix,Dog,Male,Adoption,05/19/2021,05/27/2021,Adult,Adult,5,27,2021,5,19,2021
69759,Incompatible with owner lifestyle,Chihuahua/Mix,Dog,Male,Adoption,05/19/2021,06/26/2021,Adult,Adult,6,26,2021,5,19,2021
69761,Stray,Bully Breed Mix,Dog,Male,Reclaimed,05/19/2021,05/20/2021,Adult,Adult,5,20,2021,5,19,2021
69763,Incompatible with other pets,German Shepherd Dog/Bully Breed Mix,Dog,Female,Adoption,05/19/2021,06/07/2021,Adult,Adult,6,7,2021,5,19,2021
69768,Litter relinquishment,Siamese/Domestic Short Hair,Cat,Female,Adoption,05/20/2021,05/27/2021,Adolescent,Adolescent,5,27,2021,5,20,2021
69769,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/20/2021,06/01/2021,Adolescent,Adolescent,6,1,2021,5,20,2021
69770,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/20/2021,05/25/2021,Adolescent,Adolescent,5,25,2021,5,20,2021
69771,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/20/2021,05/29/2021,Adolescent,Adolescent,5,29,2021,5,20,2021
69773,Stray,Domestic Long Hair,Cat,Male,Foster,05/20/2021,06/12/2021,Adult,Adult,6,12,2021,5,20,2021
69773,Stray,Domestic Long Hair,Cat,Male,Adoption,05/20/2021,07/22/2021,Adult,Adult,7,22,2021,5,20,2021
69774,Stray,Domestic Short Hair,Cat,Female,Reclaimed,05/20/2021,05/23/2021,Adolescent,Adolescent,5,23,2021,5,20,2021
69775,Transfer from Other Shelter,Domestic Short Hair,Cat,Male,Adoption,05/20/2021,05/25/2021,Mature,Mature,5,25,2021,5,20,2021
69778,Sick/Injured,Domestic Short Hair,Cat,Female,Adoption,05/20/2021,06/04/2021,Adolescent,Adolescent,6,4,2021,5,20,2021
69782,Stray,Unknown,Cat,Female,Adoption,05/21/2021,07/09/2021,Adult,Adult,7,9,2021,5,21,2021
69783,Stray,Domestic Short Hair,Cat,Female,Adoption,05/21/2021,08/15/2021,Adolescent,Adolescent,8,15,2021,5,21,2021
69787,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,05/21/2021,05/30/2021,Adult,Adult,5,30,2021,5,21,2021
69788,Stray,Great Dane/Hound,Dog,Male,Reclaimed,05/21/2021,05/21/2021,Mature,Senior,5,21,2021,5,21,2021
69789,Stray,Domestic Short Hair,Cat,Female,Foster,05/21/2021,05/21/2021,Adolescent,Adolescent,5,21,2021,5,21,2021
69789,Stray,Domestic Short Hair,Cat,Female,Adoption,05/21/2021,07/27/2021,Adolescent,Adolescent,7,27,2021,5,21,2021
69791,Stray,Domestic Short Hair,Cat,Male,Adoption,05/21/2021,06/15/2021,Adult,Adult,6,15,2021,5,21,2021
69792,Incompatible with other pets,Domestic Short Hair,Cat,Male,Foster,05/21/2021,07/16/2021,Adult,Adult,7,16,2021,5,21,2021
69792,Incompatible with other pets,Domestic Short Hair,Cat,Male,Adoption,05/21/2021,08/16/2021,Adult,Adult,8,16,2021,5,21,2021
69794,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/21/2021,05/22/2021,Adolescent,Adolescent,5,22,2021,5,21,2021
69794,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/21/2021,05/29/2021,Adolescent,Adolescent,5,29,2021,5,21,2021
69794,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/21/2021,06/26/2021,Adolescent,Adolescent,6,26,2021,5,21,2021
