id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
68192,Stray,Patrick Martin,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,10/08/2020,10/17/2020,Adolescent,Adolescent,10,17,2020,10,08,2020
68192,Stray,Patrick Martin,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,10/08/2020,11/17/2020,Adolescent,Adolescent,11,17,2020,10,08,2020
68194,Stray,Ghost,Domestic Long Hair,Grey,Cat,8 months.,Male,Foster,10/08/2020,10/17/2020,Adolescent,Adolescent,10,17,2020,10,08,2020
68194,Stray,Ghost,Domestic Long Hair,Grey,Cat,8 months.,Male,Adoption,10/08/2020,11/17/2020,Adolescent,Adolescent,11,17,2020,10,08,2020
68195,Stray,Orin,Domestic Short Hair,Grey,Cat,8 months.,Male,Foster,10/08/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,08,2020
68195,Stray,Orin,Domestic Short Hair,Grey,Cat,8 months.,Male,Adoption,10/08/2020,12/19/2020,Adolescent,Adolescent,12,19,2020,10,08,2020
68197,Stray,Wink Wilkinson,Domestic Short Hair,Grey,Cat,8 months.,Male,Foster,10/08/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,08,2020
68197,Stray,Wink Wilkinson,Domestic Short Hair,Grey,Cat,8 months.,Male,Adoption,10/08/2020,12/19/2020,Adolescent,Adolescent,12,19,2020,10,08,2020
68198,Stray,Audrey,Domestic Medium Hair,Dilute tortoiseshell,Cat,1 year 3 months.,Female,Foster,10/08/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,08,2020
68198,Stray,Audrey,Domestic Medium Hair,Dilute tortoiseshell,Cat,1 year 3 months.,Female,Adoption,10/08/2020,12/17/2020,Adolescent,Adolescent,12,17,2020,10,08,2020
68199,Incompatible with other pets,Nessie,Great Pyrenees,White,Dog,2 years 1 month.,Female,Transfer,10/08/2020,10/18/2020,Adult,Adult,10,18,2020,10,08,2020
68201,Stray,Stevi,Domestic Short Hair,Grey and White,Cat,2 years 4 months.,Female,Foster,10/09/2020,10/23/2020,Adult,Adult,10,23,2020,10,09,2020
68201,Stray,Stevi,Domestic Short Hair,Grey and White,Cat,2 years 4 months.,Female,Adoption,10/09/2020,12/05/2020,Adult,Adult,12,05,2020,10,09,2020
68201,Stray,Stevi,Domestic Short Hair,Grey and White,Cat,2 years 4 months.,Female,Adoption,10/09/2020,02/22/2021,Adult,Adult,02,22,2021,10,09,2020
68202,Litter relinquishment,Steve Butabi,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,10/09/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,09,2020
68203,Litter relinquishment,Ricky Bobby,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoption,10/09/2020,10/26/2020,Adolescent,Adolescent,10,26,2020,10,09,2020
68204,Litter relinquishment,Ron Burgundy,Domestic Short Hair,White and Black,Cat,8 months.,Male,Adoption,10/09/2020,10/20/2020,Adolescent,Adolescent,10,20,2020,10,09,2020
68205,Litter relinquishment,Brennan Huff,Domestic Long Hair,Black and Brown,Cat,8 months.,Female,Adoption,10/09/2020,10/13/2020,Adolescent,Adolescent,10,13,2020,10,09,2020
68206,Litter relinquishment,Chazz Michaels,Domestic Long Hair,Black and Brown,Cat,8 months.,Male,Adoption,10/09/2020,10/20/2020,Adolescent,Adolescent,10,20,2020,10,09,2020
68207,Litter relinquishment,Stetson,Manx/Domestic Short Hair,Orange and White,Cat,8 months.,Male,Foster,10/09/2020,11/07/2020,Adolescent,Adolescent,11,07,2020,10,09,2020
68207,Litter relinquishment,Stetson,Manx/Domestic Short Hair,Orange and White,Cat,8 months.,Male,Adoption,10/09/2020,11/15/2020,Adolescent,Adolescent,11,15,2020,10,09,2020
68208,Litter relinquishment,Cayla,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoption,10/09/2020,12/03/2020,Adolescent,Adolescent,12,03,2020,10,09,2020
68209,Stray,TALULAH,American Staffordshire Terrier,White and Tan,Dog,2 years 3 months.,Female,Reclaimed,10/09/2020,10/10/2020,Adult,Adult,10,10,2020,10,09,2020
68210,Incompatible with owner lifestyle,Rae,Shar Pei/Catahoula Leopard Dog,Brindle,Dog,3 years 5 months.,Female,Foster,10/09/2020,05/26/2021,Adult,Adult,05,26,2021,10,09,2020
68210,Incompatible with owner lifestyle,Rae,Shar Pei/Catahoula Leopard Dog,Brindle,Dog,3 years 5 months.,Female,Adoption,10/09/2020,07/30/2021,Adult,Adult,07,30,2021,10,09,2020
68212,Allergies,Poppy,Domestic Long Hair,Tortoiseshell,Cat,1 year 9 months.,Female,Adoption,10/10/2020,10/17/2020,Adolescent,Adolescent,10,17,2020,10,10,2020
68213,Allergies,Pepper,Domestic Short Hair,Black,Cat,1 year 9 months.,Female,Adoption,10/10/2020,11/02/2020,Adolescent,Adolescent,11,02,2020,10,10,2020
68214,Allergies,Momo,Domestic Short Hair,Black and grey,Cat,1 year 9 months.,Female,Adoption,10/10/2020,10/20/2020,Adolescent,Adolescent,10,20,2020,10,10,2020
68215,Litter relinquishment,Riverrun,Domestic Short Hair,Grey,Cat,8 months.,Male,Adoption,10/10/2020,10/26/2020,Adolescent,Adolescent,10,26,2020,10,10,2020
68216,Litter relinquishment,Riften,Domestic Short Hair,"Black, Brown and White",Cat,8 months.,Male,Adoption,10/10/2020,10/31/2020,Adolescent,Adolescent,10,31,2020,10,10,2020
68217,Litter relinquishment,Markarth,Domestic Short Hair,Black and Brown,Cat,9 months.,Female,Adoption,10/10/2020,12/12/2020,Adolescent,Adolescent,12,12,2020,10,10,2020
68218,Litter relinquishment,Dawnstar,Domestic Short Hair,Grey Black and White,Cat,8 months.,Female,Adoption,10/10/2020,10/22/2020,Adolescent,Adolescent,10,22,2020,10,10,2020
68219,Incompatible with owner lifestyle,Kitten Denorah,Turkish Van,Grey,Cat,6 years 1 month.,Female,Adoption,10/10/2020,11/12/2020,Adult,Mature,11,12,2020,10,10,2020
68220,Unable to Afford,Banana Fanna,Domestic Medium Hair,Black,Cat,9 months.,Female,Foster,10/10/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,10,2020
68220,Unable to Afford,Banana Fanna,Domestic Medium Hair,Black,Cat,9 months.,Female,Adoption,10/10/2020,11/23/2020,Adolescent,Adolescent,11,23,2020,10,10,2020
68221,Unable to Afford,Lincoln Bobincoln,Domestic Medium Hair,Black and Brown,Cat,9 months.,Male,Foster,10/10/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,10,2020
68221,Unable to Afford,Lincoln Bobincoln,Domestic Medium Hair,Black and Brown,Cat,9 months.,Male,Adoption,10/10/2020,11/17/2020,Adolescent,Adolescent,11,17,2020,10,10,2020
68222,Unable to Afford,Mamma Jamma,Domestic Long Hair,Grey,Cat,2 years 8 months.,Female,Foster,10/10/2020,10/16/2020,Adult,Adult,10,16,2020,10,10,2020
68222,Unable to Afford,Mamma Jamma,Domestic Long Hair,Grey,Cat,2 years 8 months.,Female,Adoption,10/10/2020,12/03/2020,Adult,Adult,12,03,2020,10,10,2020
68223,Unable to Afford,Billy Bogilly,Domestic Long Hair,Black and Brown,Cat,1 year 1 month.,Male,Adoption,10/10/2020,11/15/2020,Adolescent,Adolescent,11,15,2020,10,10,2020
68224,Litter relinquishment,Beanie,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,10/10/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,10,2020
68224,Litter relinquishment,Beanie,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,10/10/2020,11/22/2020,Adolescent,Adolescent,11,22,2020,10,10,2020
68225,Litter relinquishment,Newsboy,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,10/10/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,10,2020
68225,Litter relinquishment,Newsboy,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,10/10/2020,11/22/2020,Adolescent,Adolescent,11,22,2020,10,10,2020
68226,Litter relinquishment,Fedora,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,10/10/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,10,2020
68226,Litter relinquishment,Fedora,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,10/10/2020,11/24/2020,Adolescent,Adolescent,11,24,2020,10,10,2020
68227,Stray,Bluebird,Domestic Short Hair,Black and White,Cat,1 year 3 months.,Female,Adoption,10/11/2020,01/08/2021,Adolescent,Adolescent,01,08,2021,10,11,2020
68228,Stray,Fancy,Domestic Short Hair,Orange and White,Cat,8 months.,Female,Foster,10/11/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,11,2020
68228,Stray,Fancy,Domestic Short Hair,Orange and White,Cat,8 months.,Female,Adoption,10/11/2020,12/01/2020,Adolescent,Adolescent,12,01,2020,10,11,2020
68229,Sick/Injured,Sparkles,Terrier/Mix,Tan,Dog,13 years 3 months.,Female,Reclaimed,10/11/2020,10/12/2020,Senior,Geriatric,10,12,2020,10,11,2020
68230,Stray,Cheese,Domestic Short Hair,Orange,Cat,3 years 2 months.,Male,Adoption,10/12/2020,10/23/2020,Adult,Adult,10,23,2020,10,12,2020
68235,Litter relinquishment,Snuggles Cat,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,10/12/2020,11/02/2020,Adolescent,Adolescent,11,02,2020,10,12,2020
68235,Litter relinquishment,Snuggles Cat,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,10/12/2020,11/19/2020,Adolescent,Adolescent,11,19,2020,10,12,2020
68236,Litter relinquishment,Barry,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,10/12/2020,11/02/2020,Adolescent,Adolescent,11,02,2020,10,12,2020
68236,Litter relinquishment,Barry,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,10/12/2020,11/19/2020,Adolescent,Adolescent,11,19,2020,10,12,2020
68237,Stray,Marley,Labrador Retriever/Mix,Red,Dog,1 year 0 months.,Female,Reclaimed,10/12/2020,10/13/2020,Adolescent,Adolescent,10,13,2020,10,12,2020
68238,Owner Deceased,Karen,Domestic Medium Hair,Black and White,Cat,12 years 0 months.,Female,Foster,10/12/2020,10/25/2020,Senior,Geriatric,10,25,2020,10,12,2020
68238,Owner Deceased,Karen,Domestic Medium Hair,Black and White,Cat,12 years 0 months.,Female,Adoption,10/12/2020,12/08/2020,Senior,Geriatric,12,08,2020,10,12,2020
68239,TNR - Trap/Neuter/Release,Miss Secrets,Domestic Short Hair,Tortoiseshell,Cat,1 year 2 months.,Female,Foster,10/12/2020,10/26/2020,Adolescent,Adolescent,10,26,2020,10,12,2020
68239,TNR - Trap/Neuter/Release,Miss Secrets,Domestic Short Hair,Tortoiseshell,Cat,1 year 2 months.,Female,Adoption,10/12/2020,12/13/2020,Adolescent,Adolescent,12,13,2020,10,12,2020
68240,TNR - Trap/Neuter/Release,PopCorn,Domestic Short Hair,Grey and black,Cat,1 year 8 months.,Female,Released To Wild,10/12/2020,10/15/2020,Adolescent,Adolescent,10,15,2020,10,12,2020
68242,Sick/Injured,Coby,Bully Breed Mix,Black,Dog,1 year 0 months.,Male,Reclaimed,10/12/2020,10/12/2020,Adolescent,Adolescent,10,12,2020,10,12,2020
68243,Incompatible with owner lifestyle,Molly Dog,Mix,Red,Dog,1 year 4 months.,Female,Adoption,10/13/2020,10/16/2020,Adolescent,Adolescent,10,16,2020,10,13,2020
68245,Stray,Costello,Domestic Short Hair,Orange,Cat,2 years 1 month.,Male,Adoption,10/13/2020,11/15/2020,Adult,Adult,11,15,2020,10,13,2020
68246,Stray,Abbott,Domestic Short Hair,Orange,Cat,2 years 1 month.,Male,Adoption,10/13/2020,11/15/2020,Adult,Adult,11,15,2020,10,13,2020
68247,Police Assist,Cammie,Calico,Calico,Cat,3 years 10 months.,Female,Reclaimed,10/13/2020,10/20/2020,Adult,Adult,10,20,2020,10,13,2020
68248,Litter relinquishment,Sachiko,Domestic Long Hair,Orange,Cat,10 months.,Female,Adoption,10/13/2020,10/17/2020,Adolescent,Adolescent,10,17,2020,10,13,2020
68249,Litter relinquishment,Yagami Light,Domestic Long Hair,Buff,Cat,8 months.,Male,Adoption,10/13/2020,10/19/2020,Adolescent,Adolescent,10,19,2020,10,13,2020
68250,Litter relinquishment,Lilly,Domestic Long Hair,Buff,Cat,1 year 5 months.,Female,Adoption,10/13/2020,10/20/2020,Adolescent,Adolescent,10,20,2020,10,13,2020
68250,Litter relinquishment,Lilly,Domestic Long Hair,Buff,Cat,1 year 5 months.,Female,Adoption,10/13/2020,03/12/2021,Adolescent,Adolescent,03,12,2021,10,13,2020
68251,Litter relinquishment,Ryuk,Domestic Long Hair,Orange,Cat,8 months.,Male,Adoption,10/13/2020,10/17/2020,Adolescent,Adolescent,10,17,2020,10,13,2020
68252,Litter relinquishment,Touta,Domestic Long Hair,Orange,Cat,10 months.,Male,Adoption,10/13/2020,10/17/2020,Adolescent,Adolescent,10,17,2020,10,13,2020
68253,Stray,Girlfriend,Domestic Short Hair,Calico,Cat,1 year 2 months.,Female,Adoption,10/13/2020,12/01/2020,Adolescent,Adolescent,12,01,2020,10,13,2020
68254,Incompatible with owner lifestyle,Vixen,Miniature Pinscher,Red,Dog,11 years 5 months.,Male,Adoption,10/13/2020,11/10/2020,Senior,Senior,11,10,2020,10,13,2020
68255,Moving,Midnight,Domestic Short Hair,Black,Cat,6 years 1 month.,Female,Adoption,10/13/2020,11/09/2020,Adult,Mature,11,09,2020,10,13,2020
68255,Moving,Midnight,Domestic Short Hair,Black,Cat,6 years 1 month.,Female,Foster,10/13/2020,11/09/2020,Adult,Mature,11,09,2020,10,13,2020
68261,Stray,Boyfriend,Domestic Short Hair,Grey,Cat,3 years 2 months.,Male,Adoption,10/13/2020,10/26/2020,Adult,Adult,10,26,2020,10,13,2020
68262,Stray,Toby,Ragdoll/Siamese,Grey,Cat,3 years 0 months.,Male,Reclaimed,10/15/2020,10/15/2020,Adult,Adult,10,15,2020,10,15,2020
68265,Stray,Batman,Domestic Short Hair,Black,Cat,4 years 3 months.,Male,Adoption,10/15/2020,10/31/2020,Adult,Adult,10,31,2020,10,15,2020
68267,Stray,Kamala,Sheltie/Mix,White and Brown,Dog,10 months.,Female,Adoption,10/15/2020,10/26/2020,Adolescent,Adolescent,10,26,2020,10,15,2020
68269,Unable to Afford,Chloe,Great Dane,Black,Dog,1 year 9 months.,Female,Adoption,10/15/2020,10/22/2020,Adolescent,Adolescent,10,22,2020,10,15,2020
68270,Stray,Marble,Domestic Short Hair,Torbie,Cat,1 year 1 month.,Female,Adoption,10/15/2020,11/06/2020,Adolescent,Adolescent,11,06,2020,10,15,2020
68276,Stray,Ginny,Domestic Short Hair,Black and grey,Cat,1 year 4 months.,Female,Foster,10/16/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,16,2020
68276,Stray,Ginny,Domestic Short Hair,Black and grey,Cat,1 year 4 months.,Female,Foster,10/16/2020,01/11/2021,Adolescent,Adolescent,01,11,2021,10,16,2020
68276,Stray,Ginny,Domestic Short Hair,Black and grey,Cat,1 year 4 months.,Female,Foster,10/16/2020,02/05/2021,Adolescent,Adolescent,02,05,2021,10,16,2020
68276,Stray,Ginny,Domestic Short Hair,Black and grey,Cat,1 year 4 months.,Female,Adoption,10/16/2020,03/02/2021,Adolescent,Adolescent,03,02,2021,10,16,2020
68277,Stray,Thor,Bully Breed Mix,Black,Dog,3 years 4 months.,Male,Reclaimed,10/16/2020,11/14/2020,Adult,Adult,11,14,2020,10,16,2020
68278,Stray,Dwight,Labrador Retriever/Mix,Black,Dog,10 months.,Male,Adoption,10/16/2020,11/09/2020,Adolescent,Adolescent,11,09,2020,10,16,2020
68279,Marriage/Relationship split,Wrangler,Boxer/Labrador Retriever,Black,Dog,4 years 0 months.,Male,Adoption,10/16/2020,11/07/2020,Adult,Adult,11,07,2020,10,16,2020
68279,Marriage/Relationship split,Wrangler,Boxer/Labrador Retriever,Black,Dog,4 years 0 months.,Male,Adoption,10/16/2020,11/20/2020,Adult,Adult,11,20,2020,10,16,2020
68280,Stray,Shine,Siamese,Lilac Point,Cat,8 months.,Female,Adoption,10/16/2020,10/31/2020,Adolescent,Adolescent,10,31,2020,10,16,2020
68282,Marriage/Relationship split,Daisy,Beagle,Tricolour,Dog,3 years 1 month.,Female,Adoption,10/16/2020,11/01/2020,Adult,Adult,11,01,2020,10,16,2020
68283,Stray,Andy,Domestic Short Hair,Grey and black,Cat,1 year 0 months.,Male,Released To Wild,10/17/2020,10/31/2020,Adolescent,Adolescent,10,31,2020,10,17,2020
68286,Unsuitable Accommodation,Dinah,Domestic Short Hair,Tabbico,Cat,11 months.,Female,Foster,10/17/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,17,2020
68286,Unsuitable Accommodation,Dinah,Domestic Short Hair,Tabbico,Cat,11 months.,Female,Adoption,10/17/2020,11/07/2020,Adolescent,Adolescent,11,07,2020,10,17,2020
68287,Stray,Ariel,American Staffordshire Terrier/Mix,Black and White,Dog,11 months.,Female,Adoption,10/17/2020,10/27/2020,Adolescent,Adolescent,10,27,2020,10,17,2020
68288,Stray,G-Eazy,Domestic Short Hair,Buff and white,Cat,2 years 1 month.,Male,Adoption,10/17/2020,12/06/2020,Adult,Adult,12,06,2020,10,17,2020
68289,Stray,Blackbear,Domestic Short Hair,White and Tabby,Cat,1 year 2 months.,Male,Adoption,10/17/2020,12/06/2020,Adolescent,Adolescent,12,06,2020,10,17,2020
68290,Stray,Westfall,Domestic Short Hair,Brown and Black,Cat,1 year 3 months.,Female,Adoption,10/18/2020,11/08/2020,Adolescent,Adolescent,11,08,2020,10,18,2020
68291,Stray,Greystone,Domestic Short Hair,Grey and White,Cat,8 months.,Male,Foster,10/19/2020,10/24/2020,Adolescent,Adolescent,10,24,2020,10,19,2020
68291,Stray,Greystone,Domestic Short Hair,Grey and White,Cat,8 months.,Male,Adoption,10/19/2020,11/14/2020,Adolescent,Adolescent,11,14,2020,10,19,2020
68292,Stray,Annie,Poodle/Maltese,Grey,Dog,11 years 2 months.,Female,Reclaimed,10/19/2020,10/19/2020,Senior,Senior,10,19,2020,10,19,2020
68294,Stray,Butter,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,10/19/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,19,2020
68294,Stray,Butter,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,10/19/2020,11/15/2020,Adolescent,Adolescent,11,15,2020,10,19,2020
68295,Stray,Caramel,Domestic Short Hair,Brown and Black,Cat,9 months.,Female,Foster,10/19/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,19,2020
68295,Stray,Caramel,Domestic Short Hair,Brown and Black,Cat,9 months.,Female,Adoption,10/19/2020,11/10/2020,Adolescent,Adolescent,11,10,2020,10,19,2020
68296,Incompatible with owner lifestyle,Smokey,Bully Breed Mix,Grey,Dog,8 months.,Male,Adoption,10/19/2020,11/05/2020,Adolescent,Adolescent,11,05,2020,10,19,2020
68297,Stray,Kyle,Akita/Husky,Tan,Dog,2 years 0 months.,Male,Adoption,10/19/2020,12/01/2020,Adult,Adult,12,01,2020,10,19,2020
68297,Stray,Kyle,Akita/Husky,Tan,Dog,2 years 0 months.,Male,Foster,10/19/2020,01/22/2021,Adult,Adult,01,22,2021,10,19,2020
68297,Stray,Kyle,Akita/Husky,Tan,Dog,2 years 0 months.,Male,Adoption,10/19/2020,05/17/2021,Adult,Adult,05,17,2021,10,19,2020
68297,Stray,Kyle,Akita/Husky,Tan,Dog,2 years 0 months.,Male,Foster,10/19/2020,07/28/2021,Adult,Adult,07,28,2021,10,19,2020
68297,Stray,Kyle,Akita/Husky,Tan,Dog,2 years 0 months.,Male,Adoption,10/19/2020,09/04/2021,Adult,Adult,09,04,2021,10,19,2020
68298,Stray,Fragrant Rose,Hound,Red,Dog,3 years 0 months.,Female,Adoption,10/19/2020,10/31/2020,Adult,Adult,10,31,2020,10,19,2020
68298,Stray,Fragrant Rose,Hound,Red,Dog,3 years 0 months.,Female,Adoption,10/19/2020,11/10/2020,Adult,Adult,11,10,2020,10,19,2020
68299,Incompatible with owner lifestyle,Sam,Mountain Cur,Tan,Dog,2 years 10 months.,Male,Adoption,10/19/2020,11/30/2020,Adult,Adult,11,30,2020,10,19,2020
68299,Incompatible with owner lifestyle,Sam,Mountain Cur,Tan,Dog,2 years 10 months.,Male,Adoption,10/19/2020,12/23/2020,Adult,Adult,12,23,2020,10,19,2020
68299,Incompatible with owner lifestyle,Sam,Mountain Cur,Tan,Dog,2 years 10 months.,Male,Foster,10/19/2020,01/14/2021,Adult,Adult,01,14,2021,10,19,2020
68299,Incompatible with owner lifestyle,Sam,Mountain Cur,Tan,Dog,2 years 10 months.,Male,Adoption,10/19/2020,01/28/2021,Adult,Adult,01,28,2021,10,19,2020
68299,Incompatible with owner lifestyle,Sam,Mountain Cur,Tan,Dog,2 years 10 months.,Male,Adoption,10/19/2020,03/12/2021,Adult,Adult,03,12,2021,10,19,2020
68300,Stray,Kiara,Bully Breed Mix,Lilac,Dog,2 years 1 month.,Female,Adoption,10/19/2020,11/10/2020,Adult,Adult,11,10,2020,10,19,2020
68301,Landlord issues,Nico,Domestic Short Hair,Black and Brown,Cat,1 year 3 months.,Male,Adoption,10/20/2020,11/28/2020,Adolescent,Adolescent,11,28,2020,10,20,2020
68302,Landlord issues,Leo,Domestic Short Hair,Orange,Cat,1 year 3 months.,Male,Adoption,10/20/2020,11/28/2020,Adolescent,Adolescent,11,28,2020,10,20,2020
68303,Stray,Mopsy,Domestic Short Hair,Tortoiseshell,Cat,2 years 10 months.,Female,Adoption,10/20/2020,11/06/2020,Adult,Adult,11,06,2020,10,20,2020
68303,Stray,Mopsy,Domestic Short Hair,Tortoiseshell,Cat,2 years 10 months.,Female,Reclaimed,10/20/2020,09/12/2021,Adult,Adult,09,12,2021,10,20,2020
68306,Stray,Little Grape,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,10/20/2020,11/12/2020,Adolescent,Adolescent,11,12,2020,10,20,2020
68307,Stray,Houdini,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Foster,10/20/2020,10/23/2020,Adolescent,Adolescent,10,23,2020,10,20,2020
68307,Stray,Houdini,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoption,10/20/2020,11/13/2020,Adolescent,Adolescent,11,13,2020,10,20,2020
68313,Sick/Injured,Lady,Jack Russell Terrier/Beagle,Tricolour,Dog,12 years 5 months.,Female,Adoption,10/21/2020,11/06/2020,Senior,Geriatric,11,06,2020,10,21,2020
68315,Stray,Grilfindol,Domestic Short Hair,"Brown, Black and White",Cat,2 years 0 months.,Female,Released To Wild,10/21/2020,11/04/2020,Adult,Adult,11,04,2020,10,21,2020
68316,Stray,Sybil,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Female,Foster,10/21/2020,10/24/2020,Adolescent,Adolescent,10,24,2020,10,21,2020
68316,Stray,Sybil,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Female,Foster,10/21/2020,12/16/2020,Adolescent,Adolescent,12,16,2020,10,21,2020
68316,Stray,Sybil,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Female,Adoption,10/21/2020,01/10/2021,Adolescent,Adolescent,01,10,2021,10,21,2020
68317,Stray,Agouti,Domestic Short Hair,Black and Tan,Cat,8 months.,Female,Foster,10/22/2020,10/24/2020,Adolescent,Adolescent,10,24,2020,10,22,2020
68317,Stray,Agouti,Domestic Short Hair,Black and Tan,Cat,8 months.,Female,Foster,10/22/2020,12/16/2020,Adolescent,Adolescent,12,16,2020,10,22,2020
68317,Stray,Agouti,Domestic Short Hair,Black and Tan,Cat,8 months.,Female,Adoption,10/22/2020,01/14/2021,Adolescent,Adolescent,01,14,2021,10,22,2020
68320,Police Assist,Roxy,French Bulldog/Chihuahua,Brindle,Dog,9 years 11 months.,Female,Reclaimed,10/22/2020,10/22/2020,Mature,Senior,10,22,2020,10,22,2020
68320,Police Assist,Roxy,French Bulldog/Chihuahua,Brindle,Dog,9 years 11 months.,Female,Reclaimed,10/22/2020,11/13/2020,Mature,Senior,11,13,2020,10,22,2020
68320,Police Assist,Roxy,French Bulldog/Chihuahua,Brindle,Dog,9 years 11 months.,Female,Reclaimed,10/22/2020,09/07/2021,Mature,Senior,09,07,2021,10,22,2020
