speciesname,intakeMonth,intakeMonthR,id,movementMonth,DogAgeGroup,intakeYear,movementDate1R,intakereason,movementYear,movementtype,sexname,CatAgeGroup
Cat,6,February,59789,6,Adult,2018,June,Litter relinquishment,2018,0,Male,Adult
Cat,6,February,59790,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59790,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59790,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59790,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59790,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59791,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,November,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,6,Adult,2018,November,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,8,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,8,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,8,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,8,Adult,2018,November,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,11,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,11,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,11,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,11,Adult,2018,November,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59791,12,Adult,2018,December,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59792,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59792,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59792,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59792,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59792,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59793,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59793,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59793,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59793,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59793,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Dog,6,February,59794,6,Mature,2018,June,Stray,2018,1,Male,Mature
Cat,6,February,59795,8,Adult,2018,August,Incompatible with owner lifestyle,2018,0,Male,Adult
Dog,6,February,59797,6,Adult,2018,June,Stray,2018,0,Male,Adult
Cat,6,February,59798,6,Adult,2018,June,Moving,2018,0,Male,Adult
Dog,6,February,59801,7,Senior,2018,July,Unsuitable Accommodation,2018,0,Female,Senior
Cat,6,February,59802,6,Adult,2018,June,Stray,2018,0,Male,Adult
Cat,6,February,59803,6,Adult,2018,June,Stray,2018,0,Male,Adult
Dog,6,February,59804,6,Senior,2018,June,Stray,2018,1,Female,Mature
Dog,6,February,59804,6,Senior,2018,July,Stray,2018,1,Female,Mature
Dog,6,February,59804,6,Senior,2018,July,Stray,2018,1,Female,Mature
Dog,6,February,59804,7,Senior,2018,June,Stray,2021,1,Female,Mature
Dog,6,February,59804,7,Senior,2018,July,Stray,2021,1,Female,Mature
Dog,6,February,59804,7,Senior,2018,July,Stray,2021,1,Female,Mature
Dog,6,February,59804,7,Senior,2018,June,Stray,2021,1,Female,Mature
Dog,6,February,59804,7,Senior,2018,July,Stray,2021,1,Female,Mature
Dog,6,February,59804,7,Senior,2018,July,Stray,2021,1,Female,Mature
Dog,6,February,59805,7,Mature,2018,July,Owner Deceased,2018,0,Male,Adult
Dog,6,February,59805,3,Mature,2018,March,Owner Deceased,2021,1,Male,Adult
Dog,6,February,59806,7,Geriatric,2018,July,Owner Deceased,2018,0,Female,Senior
Dog,6,February,59807,7,Mature,2018,July,Owner Deceased,2018,0,Female,Mature
Dog,6,February,59808,6,Mature,2018,June,Owner Deceased,2018,0,Male,Mature
Dog,6,February,59809,6,Adult,2018,June,Police Assist,2018,1,Female,Adult
Dog,6,February,59810,6,Mature,2018,June,Stray,2018,0,Female,Adult
Cat,6,February,59811,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59811,1,Adult,2018,January,Stray,2019,0,Male,Adult
Cat,6,February,59812,6,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59812,6,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59812,6,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59812,6,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59812,7,Adult,2018,July,Litter relinquishment,2018,0,Male,Adult
Cat,6,February,59812,8,Adult,2018,August,Litter relinquishment,2019,1,Male,Adult
Cat,6,February,59813,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59813,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59813,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59813,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59813,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59814,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59814,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59814,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59814,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59814,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59815,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59815,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59815,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59815,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59815,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59815,7,Adult,2018,August,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59815,8,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59815,8,Adult,2018,August,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59816,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59816,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59816,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59816,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59816,7,Adult,2018,July,Litter relinquishment,2018,0,Female,Adult
Dog,6,February,59818,6,Mature,2018,June,Police Assist,2018,0,Male,Adult
Dog,6,February,59818,6,Mature,2018,August,Police Assist,2018,0,Male,Adult
Dog,6,February,59818,8,Mature,2018,June,Police Assist,2018,0,Male,Adult
Dog,6,February,59818,8,Mature,2018,August,Police Assist,2018,0,Male,Adult
Dog,6,February,59819,6,Adult,2018,June,Police Assist,2018,0,Male,Adult
Dog,6,February,59820,6,Adult,2018,June,Moving,2018,0,Female,Adult
Dog,6,February,59821,7,Adult,2018,July,Moving,2018,0,Male,Adult
Cat,6,February,59822,8,Adult,2018,August,Unsuitable Accommodation,2018,0,Male,Adult
Cat,6,February,59823,6,Adult,2018,June,Unsuitable Accommodation,2018,0,Male,Adult
Cat,6,February,59824,6,Adult,2018,June,Unsuitable Accommodation,2018,0,Female,Adult
Dog,6,February,59825,6,Senior,2018,June,Transfer from Other Shelter,2018,0,Male,Mature
Dog,6,February,59827,6,Senior,2018,June,Transfer from Other Shelter,2018,0,Male,Mature
Dog,6,February,59828,6,Adult,2018,June,Stray,2018,0,Female,Adult
Dog,6,February,59829,6,Adult,2018,June,Police Assist,2018,1,Male,Adult
Cat,6,February,59830,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59831,6,Adult,2018,June,Stray,2018,0,Male,Adult
Cat,6,February,59832,7,Adult,2018,July,Stray,2018,0,Male,Adult
Dog,6,February,59833,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,6,Adult,2018,July,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,6,Adult,2018,July,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,7,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,7,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,7,Adult,2018,July,Unsuitable Accommodation,2018,1,Male,Adult
Dog,6,February,59833,7,Adult,2018,July,Unsuitable Accommodation,2018,0,Male,Adult
Dog,6,February,59834,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,6,Adult,2018,July,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,6,Adult,2018,July,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,7,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,7,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,7,Adult,2018,July,Unsuitable Accommodation,2018,1,Female,Adult
Dog,6,February,59834,7,Adult,2018,July,Unsuitable Accommodation,2018,0,Female,Adult
Cat,6,February,59836,7,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59836,7,Adult,2018,August,Stray,2018,1,Male,Adult
Cat,6,February,59836,8,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59836,8,Adult,2018,August,Stray,2018,1,Male,Adult
Cat,6,February,59836,9,Adult,2018,September,Stray,2018,0,Male,Adult
Dog,6,February,59840,6,Senior,2018,June,Incompatible with owner lifestyle,2018,0,Male,Mature
Dog,6,February,59845,6,Mature,2018,June,Unsuitable Accommodation,2018,1,Female,Mature
Cat,6,February,59846,6,Adult,2018,June,Stray,2018,1,Female,Adult
Cat,6,February,59846,7,Adult,2018,July,Stray,2018,0,Female,Adult
Dog,6,February,59847,6,Senior,2018,June,Stray,2018,1,Male,Mature
Dog,6,February,59848,7,Adult,2018,July,Incompatible with owner lifestyle,2018,0,Male,Adult
Dog,6,February,59848,7,Adult,2018,June,Incompatible with owner lifestyle,2018,0,Male,Adult
Dog,6,February,59848,6,Adult,2018,July,Incompatible with owner lifestyle,2019,0,Male,Adult
Dog,6,February,59848,6,Adult,2018,June,Incompatible with owner lifestyle,2019,0,Male,Adult
Dog,6,February,59849,6,Adult,2018,June,Moving,2018,0,Female,Adult
Dog,6,February,59849,4,Adult,2018,April,Moving,2020,1,Female,Adult
Dog,6,February,59849,4,Adult,2018,December,Moving,2020,1,Female,Adult
Dog,6,February,59849,12,Adult,2018,April,Moving,2020,1,Female,Adult
Dog,6,February,59849,12,Adult,2018,December,Moving,2020,1,Female,Adult
Cat,6,February,59850,6,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59850,7,Adult,2018,July,Litter relinquishment,2018,0,Male,Adult
Cat,6,February,59851,6,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,6,Adult,2018,August,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,6,Adult,2018,November,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,8,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,8,Adult,2018,August,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,8,Adult,2018,November,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,11,Adult,2018,June,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,11,Adult,2018,August,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,11,Adult,2018,November,Litter relinquishment,2018,1,Male,Adult
Cat,6,February,59851,12,Adult,2018,December,Litter relinquishment,2018,0,Male,Adult
Cat,6,February,59852,6,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,6,Adult,2018,July,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,6,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,7,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,7,Adult,2018,July,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,7,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,8,Adult,2018,June,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,8,Adult,2018,July,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,8,Adult,2018,August,Litter relinquishment,2018,1,Female,Adult
Cat,6,February,59852,8,Adult,2018,August,Litter relinquishment,2018,0,Female,Adult
Dog,6,February,59853,6,Adult,2018,June,Incompatible with owner lifestyle,2018,1,Male,Adult
Cat,6,February,59855,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59855,6,Adult,2018,June,Stray,2018,0,Male,Adult
Dog,6,February,59857,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59858,8,Senior,2018,August,Moving,2018,0,Female,Senior
Dog,6,February,59859,6,Adult,2018,June,Stray,2018,0,Male,Adult
Dog,6,February,59859,6,Adult,2018,February,Stray,2018,0,Male,Adult
Dog,6,February,59859,2,Adult,2018,June,Stray,2019,0,Male,Adult
Dog,6,February,59859,2,Adult,2018,February,Stray,2019,0,Male,Adult
Dog,6,February,59859,2,Adult,2018,February,Stray,2019,1,Male,Adult
Dog,6,February,59860,6,Geriatric,2018,June,Stray,2018,1,Male,Senior
Dog,6,February,59861,6,Adult,2018,June,Moving,2018,0,Female,Adult
Cat,6,February,59862,6,Adult,2018,June,Stray,2018,0,Male,Adult
Cat,6,February,59862,6,Adult,2018,July,Stray,2018,0,Male,Adult
Cat,6,February,59862,7,Adult,2018,June,Stray,2018,0,Male,Adult
Cat,6,February,59862,7,Adult,2018,July,Stray,2018,0,Male,Adult
Dog,6,February,59864,6,Adult,2018,June,Stray,2018,0,Female,Adult
Dog,6,February,59866,6,Geriatric,2018,June,Stray,2018,1,Female,Senior
Cat,6,February,59867,6,Puppy,2018,June,Litter relinquishment,2018,1,Male,Kitten
Cat,6,February,59868,6,Puppy,2018,June,Litter relinquishment,2018,1,Male,Kitten
Dog,6,February,59870,7,Adult,2018,July,Stray,2018,0,Female,Adult
Cat,6,February,59872,7,Adult,2018,July,Stray,2018,1,Female,Adult
Cat,6,February,59872,10,Adult,2018,October,Stray,2018,0,Female,Adult
Cat,6,February,59873,7,Adult,2018,July,Stray,2018,0,Male,Adult
Cat,6,February,59874,6,Mature,2018,June,Stray,2018,1,Unknown,Adult
Cat,6,February,59875,7,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59875,7,Adult,2018,October,Stray,2018,1,Male,Adult
Cat,6,February,59875,10,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59875,10,Adult,2018,October,Stray,2018,1,Male,Adult
Cat,6,February,59875,11,Adult,2018,November,Stray,2018,0,Male,Adult
Dog,6,February,59876,8,Adult,2018,August,Incompatible with owner lifestyle,2018,0,Female,Adult
Cat,6,February,59878,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Cat,6,February,59879,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Cat,6,February,59880,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Cat,6,February,59881,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Male,Adult
Cat,6,February,59883,6,Adult,2018,June,Unsuitable Accommodation,2018,1,Female,Adult
Cat,6,February,59886,6,Adult,2018,June,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59887,6,Adult,2018,June,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59888,6,Adult,2018,June,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59889,6,Adult,2018,June,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59890,6,Adult,2018,June,Litter relinquishment,2018,0,Female,Adult
Dog,6,February,59891,6,Geriatric,2018,June,Stray,2018,1,Female,Geriatric
Cat,6,February,59893,8,Adult,2018,August,Litter relinquishment,2018,0,Female,Adult
Cat,6,February,59894,7,Adult,2018,July,Litter relinquishment,2018,0,Male,Adult
Cat,6,February,59895,6,Adult,2018,June,Litter relinquishment,2018,0,Male,Adult
Cat,6,February,59896,6,Adult,2018,June,Stray,2018,1,Female,Adult
Cat,6,February,59896,1,Adult,2018,January,Stray,2019,0,Female,Adult
Dog,6,February,59897,6,Adult,2018,June,Landlord issues,2018,0,Male,Adult
Dog,6,February,59899,6,Adult,2018,June,Police Assist,2018,1,Female,Adult
Dog,6,February,59900,6,Adult,2018,June,Stray,2018,0,Male,Adult
Dog,6,February,59900,6,Adult,2018,May,Stray,2018,0,Male,Adult
Dog,6,February,59900,5,Adult,2018,June,Stray,2019,0,Male,Adult
Dog,6,February,59900,5,Adult,2018,May,Stray,2019,0,Male,Adult
Dog,6,February,59903,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59904,7,Adult,2018,July,Stray,2018,0,Male,Adult
Cat,6,February,59904,9,Adult,2018,September,Stray,2020,1,Male,Adult
Dog,6,February,59905,7,Adult,2018,July,Moving,2018,0,Male,Adult
Dog,6,February,59906,6,Geriatric,2018,June,Stray,2018,1,Male,Senior
Dog,6,February,59907,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59908,7,Adult,2018,July,Landlord issues,2018,0,Male,Adult
Cat,6,February,59909,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59909,6,Adult,2018,August,Stray,2018,1,Male,Adult
Cat,6,February,59909,8,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59909,8,Adult,2018,August,Stray,2018,1,Male,Adult
Cat,6,February,59909,8,Adult,2018,August,Stray,2018,0,Male,Adult
Cat,6,February,59909,12,Adult,2018,December,Stray,2018,1,Male,Adult
Cat,6,February,59909,12,Adult,2018,May,Stray,2018,1,Male,Adult
Cat,6,February,59909,5,Adult,2018,December,Stray,2019,1,Male,Adult
Cat,6,February,59909,5,Adult,2018,May,Stray,2019,1,Male,Adult
Cat,6,February,59910,6,Adult,2018,June,Stray,2018,1,Male,Adult
Cat,6,February,59910,11,Adult,2018,November,Stray,2020,0,Male,Adult
Cat,6,February,59912,7,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59912,7,Adult,2018,August,Stray,2018,1,Male,Adult
Cat,6,February,59912,8,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59912,8,Adult,2018,August,Stray,2018,1,Male,Adult
Cat,6,February,59912,8,Adult,2018,August,Stray,2018,0,Male,Adult
Cat,6,February,59914,7,Adult,2018,July,Stray,2018,1,Male,Adult
Cat,6,February,59914,11,Adult,2018,November,Stray,2018,0,Male,Adult
Dog,6,February,59915,7,Adult,2018,July,Stray,2018,0,Male,Adult
Cat,6,February,59918,10,Adult,2018,October,Moving,2018,0,Female,Adult
Dog,6,February,59920,7,Senior,2018,July,Moving,2018,0,Male,Mature
Dog,6,February,59924,6,Adult,2018,June,Police Assist,2018,1,Male,Adult
Dog,6,February,59924,7,Adult,2018,July,Police Assist,2018,0,Male,Adult
Dog,6,February,59924,7,Adult,2018,August,Police Assist,2018,0,Male,Adult
Dog,6,February,59924,8,Adult,2018,July,Police Assist,2018,0,Male,Adult
Dog,6,February,59924,8,Adult,2018,August,Police Assist,2018,0,Male,Adult
Dog,6,February,59926,8,Adult,2018,August,Stray,2018,0,Female,Adult
Dog,6,February,59926,8,Adult,2018,July,Stray,2018,0,Female,Adult
Dog,6,February,59926,7,Adult,2018,August,Stray,2019,0,Female,Adult
Dog,6,February,59926,7,Adult,2018,July,Stray,2019,0,Female,Adult
Dog,6,February,59926,3,Adult,2018,March,Stray,2019,1,Female,Adult
Dog,6,February,59927,7,Adult,2018,July,Stray,2018,0,Female,Adult
Dog,6,February,59928,7,Adult,2018,July,Stray,2018,1,Male,Adult
Dog,6,February,59928,7,Adult,2018,July,Stray,2018,0,Male,Adult
Dog,6,February,59929,7,Adult,2018,July,Stray,2018,1,Female,Adult
Dog,6,February,59929,8,Adult,2018,August,Stray,2018,0,Female,Adult
Dog,6,February,59930,7,Adult,2018,July,Stray,2018,1,Female,Adult
Dog,6,February,59930,8,Adult,2018,August,Stray,2018,0,Female,Adult
Dog,6,February,59931,7,Adult,2018,July,Stray,2018,0,Female,Adult
Dog,6,February,59931,7,Adult,2018,September,Stray,2018,0,Female,Adult
Dog,6,February,59931,9,Adult,2018,July,Stray,2019,0,Female,Adult
Dog,6,February,59931,9,Adult,2018,September,Stray,2019,0,Female,Adult
Dog,6,February,59931,9,Adult,2018,September,Stray,2019,1,Female,Adult
Dog,6,February,59932,7,Adult,2018,July,Stray,2018,1,Female,Adult
Dog,6,February,59932,7,Adult,2018,July,Stray,2018,0,Female,Adult
